row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,wpu-cws-indexed-sparse,11,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.4375,0.075488,1.096975,0.670329,0.269562,4.4375,1.0,0.0,1
seed,wpu-cws-indexed-sparse,11,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.4375,0.416049,1.059943,0.642397,0.079274,4.4375,1.0,0.0,1
seed,wpu-cws-indexed-sparse,11,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.6875,0.254594,1.083892,0.66026,0.145346,4.4375,1.0,0.0,1
seed,wpu-cws-indexed-sparse,11,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.9375,0.081993,1.18126,0.723565,0.329739,4.9375,1.0,0.0,1
seed,wpu-cws-indexed-sparse,11,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.5625,0.288485,1.006452,0.609027,0.318155,4.0625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,11,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,1.138702,1.052444,0.63481,0.153885,4.4375,1.0,0.0,1
seed,wpu-cws-indexed-sparse,11,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.75,0.153542,1.170246,0.716802,0.330445,4.9375,1.0,0.0,1
seed,wpu-cws-indexed-sparse,13,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.625,0.5625,0.145241,1.125418,0.68183,0.257071,4.5625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,13,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.75,0.4375,0.264069,1.057746,0.639031,0.38963,4.5625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,13,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.75,0.224605,1.148193,0.697866,0.118209,4.5625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,13,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,1.0,0.9375,0.13554,1.022201,0.615024,0.640181,4.9375,1.0,0.0,1
seed,wpu-cws-indexed-sparse,13,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5625,0.519202,1.16544,0.707881,0.063235,4.0625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,13,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.5,1.020099,1.045623,0.631927,0.139334,4.5625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,13,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.75,0.215378,1.112427,0.675818,0.110093,4.9375,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.625,0.078898,1.2214,0.750896,0.301033,4.625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.5,0.296892,1.214799,0.747613,0.204772,4.625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.5625,0.246608,1.175342,0.723874,0.240045,4.625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.875,0.08075,1.256132,0.773386,0.308651,4.875,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.5625,0.370167,1.046606,0.633772,0.26063,4.0625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.4375,0.784749,1.139415,0.701268,0.081223,4.625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.625,0.24858,1.209654,0.747905,0.310021,4.875,1.0,0.0,1
seed,wpu-cws-indexed-local-dense,11,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.625,0.4375,0.226523,0.999089,0.601802,0.250877,4.4375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,11,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.4375,0.531766,1.037988,0.628139,0.123798,4.4375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,11,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.6875,0.385246,1.04761,0.63406,0.063777,4.4375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,11,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.9375,0.235743,1.061905,0.642922,0.211146,4.9375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,11,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.875,0.5625,0.425368,0.958163,0.575136,0.490326,4.0625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,11,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.5625,1.190103,1.08011,0.654498,0.12221,4.4375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,11,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.75,0.298832,1.127399,0.685846,0.226386,4.9375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.5625,0.280067,1.069642,0.653689,0.32372,4.5625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.4375,0.310785,1.033806,0.626849,0.129824,4.5625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.75,0.359081,1.018285,0.616412,0.176751,4.5625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.9375,0.188748,1.086867,0.666026,0.331598,4.9375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.5625,0.748513,1.090313,0.664483,0.18249,4.0625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5,1.050483,1.034922,0.628362,0.067206,4.5625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.8125,0.75,0.270866,0.963834,0.577422,0.419637,4.9375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.625,0.103089,1.18916,0.722403,0.157129,4.625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.5,0.311707,1.180696,0.722274,0.283953,4.625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.5625,0.269778,1.098033,0.670141,0.219479,4.625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.875,0.08613,1.31809,0.805278,0.397255,4.875,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,0.429415,0.949839,0.571706,0.224546,4.0625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.4375,0.800644,1.119021,0.688361,0.408792,4.625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.625,0.253327,1.124841,0.688907,0.335085,4.875,1.0,1.0,1
seed,graph-transformer,11,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.4375,0.30068,1.06499,0.658027,0.119954,4.4375,1.0,1.0,1
seed,graph-transformer,11,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.4375,0.214184,1.144164,0.700564,0.236602,4.4375,1.0,1.0,1
seed,graph-transformer,11,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.6875,0.302106,1.148122,0.707088,0.312599,4.4375,1.0,1.0,1
seed,graph-transformer,11,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.75,0.9375,0.275968,0.871297,0.509174,0.375207,4.9375,1.0,1.0,1
seed,graph-transformer,11,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.5625,0.28404,1.142733,0.709962,0.254805,4.0625,1.0,1.0,1
seed,graph-transformer,11,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5625,0.220345,1.146684,0.693068,0.013401,4.4375,1.0,1.0,1
seed,graph-transformer,11,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.75,0.276576,1.068722,0.663848,0.249772,4.9375,1.0,1.0,1
seed,graph-transformer,13,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.5625,0.280829,1.067325,0.649355,0.033967,4.5625,1.0,1.0,1
seed,graph-transformer,13,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.4375,0.2961,1.053485,0.638565,0.43608,4.5625,1.0,1.0,1
seed,graph-transformer,13,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.75,0.75,0.281483,0.990945,0.59724,0.365347,4.5625,1.0,1.0,1
seed,graph-transformer,13,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.9375,0.279093,1.152591,0.706293,0.324179,4.9375,1.0,1.0,1
seed,graph-transformer,13,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.8125,0.5625,0.287943,0.942056,0.567364,0.413898,4.0625,1.0,1.0,1
seed,graph-transformer,13,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.625,0.5,0.301616,0.994966,0.599272,0.24238,4.5625,1.0,1.0,1
seed,graph-transformer,13,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.8125,0.75,0.279751,0.991011,0.593328,0.425821,4.9375,1.0,1.0,1
seed,graph-transformer,17,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.875,0.625,0.290053,0.744293,0.426506,0.388687,4.625,1.0,1.0,1
seed,graph-transformer,17,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.6875,0.5,0.300591,0.933473,0.54178,0.246909,4.625,1.0,1.0,1
seed,graph-transformer,17,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5625,0.291724,1.183868,0.698424,0.048792,4.625,1.0,1.0,1
seed,graph-transformer,17,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.875,0.875,0.281586,0.74418,0.426176,0.388591,4.875,1.0,1.0,1
seed,graph-transformer,17,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.8125,0.5625,0.304172,0.856373,0.507214,0.36934,4.0625,1.0,1.0,1
seed,graph-transformer,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.4375,0.304894,1.31764,0.772889,0.332529,4.625,1.0,1.0,1
seed,graph-transformer,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.625,0.283266,1.403704,0.82855,0.23638,4.875,1.0,1.0,1
seed,serialized-token,11,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.4375,0.13228,1.09879,0.658892,0.085022,4.4375,1.0,1.0,1
seed,serialized-token,11,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.4375,0.13552,1.167889,0.719293,0.307695,4.4375,1.0,1.0,1
seed,serialized-token,11,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.6875,0.134137,1.055651,0.64524,0.210019,4.4375,1.0,1.0,1
seed,serialized-token,11,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.9375,0.132468,1.434896,0.880019,0.451776,4.9375,1.0,1.0,1
seed,serialized-token,11,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,0.134231,0.936547,0.555837,0.115022,4.0625,1.0,1.0,1
seed,serialized-token,11,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.5625,0.143019,1.154608,0.719335,0.432693,4.4375,1.0,1.0,1
seed,serialized-token,11,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.75,0.13332,1.211413,0.758089,0.451774,4.9375,1.0,1.0,1
seed,serialized-token,13,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.5625,0.259156,1.166864,0.736244,0.460807,4.5625,1.0,1.0,1
seed,serialized-token,13,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.4375,0.260311,1.076059,0.669882,0.280614,4.5625,1.0,1.0,1
seed,serialized-token,13,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.75,0.259962,0.906079,0.541718,0.136794,4.5625,1.0,1.0,1
seed,serialized-token,13,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.9375,0.259214,1.302014,0.82244,0.482856,4.9375,1.0,1.0,1
seed,serialized-token,13,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.5625,0.262091,1.037627,0.643077,0.29948,4.0625,1.0,1.0,1
seed,serialized-token,13,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.5,0.267169,0.895767,0.530576,0.094395,4.5625,1.0,1.0,1
seed,serialized-token,13,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.75,0.75,0.26002,0.845473,0.489433,0.315856,4.9375,1.0,1.0,1
seed,serialized-token,17,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.625,0.398492,1.202621,0.735366,0.390289,4.625,1.0,1.0,1
seed,serialized-token,17,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.5,0.400726,1.11541,0.678539,0.178597,4.625,1.0,1.0,1
seed,serialized-token,17,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5625,0.400415,1.070004,0.648259,0.078569,4.625,1.0,1.0,1
seed,serialized-token,17,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.875,0.398681,1.295219,0.788905,0.389316,4.875,1.0,1.0,1
seed,serialized-token,17,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.5625,0.401027,1.082773,0.661072,0.249968,4.0625,1.0,1.0,1
seed,serialized-token,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.4375,0.405575,1.058827,0.639673,0.133895,4.625,1.0,1.0,1
seed,serialized-token,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.625,0.625,0.400604,1.038844,0.625487,0.235673,4.875,1.0,1.0,1
summary,graph-transformer,all,nominal,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.5625,0.916667,0.278882,0.922689,0.547214,0.362659,4.916667,1.0,1.0,3
summary,graph-transformer,all,nominal,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.479167,0.708333,0.279864,1.154479,0.695242,0.303991,4.916667,1.0,1.0,3
summary,graph-transformer,all,nominal,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.479167,0.5,0.275618,1.153097,0.68841,0.196103,4.541667,1.0,1.0,3
summary,graph-transformer,all,nominal,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.479167,0.666667,0.291771,1.107645,0.667584,0.242246,4.541667,1.0,1.0,3
summary,graph-transformer,all,nominal,high_force,1.0,none,0.0,none,,,,512,517,16,0.395833,0.458333,0.270292,1.043707,0.62697,0.30653,4.541667,1.0,1.0,3
summary,graph-transformer,all,nominal,no_catch,1.0,none,0.0,none,,,,512,517,16,0.604167,0.5625,0.292052,0.980387,0.594847,0.346014,4.0625,1.0,1.0,3
summary,graph-transformer,all,nominal,nominal,1.0,none,0.0,none,,,,512,517,16,0.520833,0.541667,0.290521,0.958869,0.577963,0.180869,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.0,0.916667,0.263454,1.344043,0.830455,0.441316,4.916667,1.0,1.0,3
summary,serialized-token,all,nominal,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.458333,0.708333,0.264648,1.03191,0.624336,0.334434,4.916667,1.0,1.0,3
summary,serialized-token,all,nominal,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.333333,0.5,0.271921,1.036401,0.629861,0.220328,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.416667,0.666667,0.264838,1.010578,0.611739,0.141794,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal,high_force,1.0,none,0.0,none,,,,512,517,16,0.1875,0.458333,0.265519,1.119786,0.689238,0.255635,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal,no_catch,1.0,none,0.0,none,,,,512,517,16,0.270833,0.5625,0.265783,1.018982,0.619995,0.22149,4.0625,1.0,1.0,3
summary,serialized-token,all,nominal,nominal,1.0,none,0.0,none,,,,512,517,16,0.145833,0.541667,0.263309,1.156092,0.710167,0.312039,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.208333,0.916667,0.170207,1.155621,0.704742,0.313333,4.916667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.333333,0.708333,0.274342,1.072025,0.650725,0.327036,4.916667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.3125,0.5,1.013743,1.078018,0.657074,0.199403,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.395833,0.666667,0.338035,1.054643,0.640204,0.153336,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,high_force,1.0,none,0.0,none,,,,512,517,16,0.375,0.458333,0.384753,1.084163,0.659087,0.179192,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,no_catch,1.0,none,0.0,none,,,,512,517,16,0.541667,0.5625,0.534432,0.999438,0.603775,0.299121,4.0625,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal,nominal,1.0,none,0.0,none,,,,512,517,16,0.3125,0.541667,0.203226,1.085964,0.659298,0.243909,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-sparse,all,nominal,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.395833,0.916667,0.099428,1.153198,0.703992,0.42619,4.916667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.145833,0.708333,0.205833,1.164109,0.713508,0.250186,4.916667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.479167,0.5,0.981183,1.079161,0.656002,0.124814,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.229167,0.666667,0.241936,1.135809,0.694,0.167867,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,high_force,1.0,none,0.0,none,,,,512,517,16,0.479167,0.458333,0.32567,1.110829,0.676347,0.224559,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,no_catch,1.0,none,0.0,none,,,,512,517,16,0.395833,0.5625,0.392618,1.072833,0.650227,0.214007,4.0625,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal,nominal,1.0,none,0.0,none,,,,512,517,16,0.291667,0.541667,0.099876,1.147931,0.701018,0.275889,4.541667,1.0,0.0,3
